date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:36:44	5859/5859	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d5cc33f-16e3%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js	(from http://hn.arrowpress.net/cryptcio/my-account/)
04:36:45	22633/22633	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d5cc33e-5869%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/mailchimp-for-wp/assets/js/forms-api.min.js	(from http://hn.arrowpress.net/cryptcio/my-account/)
04:36:49	2239/2239	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:36:38%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-default%2F	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embede1e7.json	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:36:54	2332/2332	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:36:43%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-default%2F&format=xml	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed8c06	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:36:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Jan%202021%2003:36:47%20GMT	http://hn.arrowpress.net/cryptcio/home-default/?action=yith-woocompare-add-product&id=293&_wpnonce=d1ffd59d57	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-default/indexd8ae.html	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:37:17	554485/554485	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:36:49%20GMT	http://hn.arrowpress.net/cryptcio/home-default/?add-to-cart=293	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-default/indexb25b.html	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:37:17	554480/554480	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:36:49%20GMT	http://hn.arrowpress.net/cryptcio/home-default/?add-to-cart=285	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-default/index6d67.html	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:37:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Jan%202021%2003:37:08%20GMT	http://hn.arrowpress.net/cryptcio/home-default/?action=yith-woocompare-add-product&id=285&_wpnonce=d1ffd59d57	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-default/index11f8.html	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:37:22	554518/554518	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:36:51%20GMT	http://hn.arrowpress.net/cryptcio/home-default/?add_to_wishlist=285	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-default/index9193.html	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:37:24	2248/2248	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:37:11%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-7%2F	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed0bb5.json	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:29	2341/2341	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:37:16%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-7%2F&format=xml	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed4383	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:37:20%20GMT	http://hn.arrowpress.net/cryptcio/home-7/'http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_197725715-1024x661.jpg'	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-7/'http_/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_197725715-1024x661.87.delayed	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:33	153/153	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Jan%202021%2003:37:22%20GMT	http://hn.arrowpress.net/cryptcio/home-7/http:/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_197725715-1024x661.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-7/http_/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_197725715-1024x661.jpg	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:46	32677/32677	---M--	200	added ('OK')	image/jpeg	etag:%225a53f466-7fa5%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/member-3.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/member-3.jpg	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:49	3263197/3263197	---MCZ	200	added ('OK')	text/css	etag:W/%225dd51c0b-31cadd%22	http://hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/784bx2dl/484ld.css	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/784bx2dl/484ld.css	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:50	43605/43605	---M--	200	added ('OK')	image/jpeg	etag:%225a53f464-aa55%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/member-4.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/member-4.jpg	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:56	49693/49693	---M--	200	added ('OK')	image/jpeg	etag:%225d60ffda-c21d%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/member8.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/member8.jpg	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:37:58	30192/30192	---M--	200	added ('OK')	image/jpeg	etag:%225d634aaa-75f0%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/investment-wallpaper-investment-stratedgy-1-528x402.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/investment-wallpaper-investment-stratedgy-1-528x402.jpg	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:38:00	968064/968064	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd4df40-ec580%22	http://hn.arrowpress.net/cryptcio/wp-content/cache/autoptimize/js/autoptimize_166292c915b7c5cf4feb117d2498ec57.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/cache/autoptimize/js/autoptimize_166292c915b7c5cf4feb117d2498ec57.js	(from http://hn.arrowpress.net/cryptcio/home-default/)
04:38:04	39628/39628	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:37:51%20GMT	http://hn.arrowpress.net/cryptcio/these-are-the-five-cheapest-us-states-for-bitcoin-mining/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/these-are-the-five-cheapest-us-states-for-bitcoin-mining/index.html	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:38:06	110868/110868	---M--	200	added ('OK')	image/png	etag:%225d634e4f-1b114%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/img-blockchain.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/img-blockchain.png	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:38:06	105673/105673	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:37:55%20GMT	http://hn.arrowpress.net/cryptcio/home-10/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-10/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:38:08	56711/56711	---M--	200	added ('OK')	image/jpeg	etag:%225d60edae-dd87%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/bg-15-528x402.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/bg-15-528x402.jpg	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:38:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Jan%202021%2003:38:04%20GMT	http://hn.arrowpress.net/cryptcio/home-color/'http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_197725715-1024x661.jpg'	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-color/'http_/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/shutterstock_197725715-1024x661.97.delayed	(from http://hn.arrowpress.net/cryptcio/home-color/)
04:38:26	137127/137127	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:38:13%20GMT	http://hn.arrowpress.net/cryptcio/home-8/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-8/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:38:28	122499/122499	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:38:13%20GMT	http://hn.arrowpress.net/cryptcio/home-9/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-9/index.html	(from http://hn.arrowpress.net/cryptcio/)
04:38:36	2341/2341	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:38:22%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-2%2F&format=xml	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embedd452	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:40	17447/17447	---M--	200	added ('OK')	image/png	etag:%225d61012d-4427%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/h2-img-about.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/h2-img-about.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:44	1003/1003	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-3eb%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/bitcoin.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/bitcoin.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:46	1059/1059	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-423%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/ethereum.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/ethereum.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:48	689/689	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-2b1%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/litecoin.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/litecoin.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:50	770/770	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-302%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/dash.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/dash.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:52	3270184/3270184	---MCZ	200	added ('OK')	text/css	etag:W/%225dd8a243-31e628%22	http://hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/kahgb80z/8brcz.css	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/cache/wpfc-minified/kahgb80z/8brcz.css	(from http://hn.arrowpress.net/cryptcio/home-color/)
04:38:52	1063/1063	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-427%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/monero.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/monero.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Jan%202021%2003:38:44%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?action=yith-woocompare-add-product&id=293&_wpnonce=eef301f400	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/indexd68e.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:56	22497/22497	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-57e1%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/bitcoingold.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/bitcoingold.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:56	1013/1013	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-3f5%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/ethereumclassic.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/ethereumclassic.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:56	227771/227771	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:38:36%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add_to_wishlist=293	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/indexb2b2.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:38:58	1108344/1108344	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd51c09-10e978%22	http://hn.arrowpress.net/cryptcio/wp-content/cache/autoptimize/js/autoptimize_2a1d658ab8c7eb507c6527b9696120b4.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/cache/autoptimize/js/autoptimize_2a1d658ab8c7eb507c6527b9696120b4.js	(from http://hn.arrowpress.net/cryptcio/home-7/)
04:39:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Jan%202021%2003:38:49%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?action=yith-woocompare-add-product&id=285&_wpnonce=eef301f400	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/indexd813.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:00	867/867	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-363%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/siacoin.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/siacoin.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:00	227676/227676	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:38:47%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add-to-cart=285	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index6d67.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:02	889/889	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-379%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/bytecoin.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/bytecoin.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:02	227773/227773	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:38:50%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add_to_wishlist=285	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index9193.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:04	19971/19971	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-4e03%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/bitconnectcoin.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/bitconnectcoin.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:04	769/769	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-301%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/zcash.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/zcash.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:05	973/973	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-3cd%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/komodo.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/komodo.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:06	21737/21737	---M--	200	added ('OK')	image/png	etag:%225d5cc33e-54e9%22	http://hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core//assets/images/pascal.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/plugins/arrowpress-core/assets/images/pascal.png	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:13	8472/8472	---M--	200	added ('OK')	image/jpeg	etag:%225d60f136-2118%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-2-300x300.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-2-300x300.jpg	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:15	10317/10317	---M--	200	added ('OK')	image/jpeg	etag:%225d60f56e-284d%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-4-300x300.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/pro-4-300x300.jpg	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:15	67504/67504	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:39:03%20GMT	http://hn.arrowpress.net/cryptcio/product/usb-riser/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product/usb-riser/index.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:17	10664/10664	---M--	200	added ('OK')	image/jpeg	etag:%225a53f45e-29a8%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/product-4-300x300.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/product-4-300x300.jpg	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:26	227669/227669	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:39:09%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add-to-cart=284	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/indexe95f.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:26	227777/227777	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:39:09%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add_to_wishlist=284	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index8642.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:32	244837/244837	---M--	200	added ('OK')	image/jpeg	etag:%225d63a3db-3bc65%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/home2_bg3.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/home2_bg3.jpg	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:32	2269/2269	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:39:20%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-3%2F	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embedc117.json	(from http://hn.arrowpress.net/cryptcio/home-3/)
04:39:32	65819/65819	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:39:20%20GMT	http://hn.arrowpress.net/cryptcio/product/pandaminer-b5-plus/	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/product/pandaminer-b5-plus/index.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:34	2362/2362	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:39:23%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-3%2F&format=xml	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embedc856	(from http://hn.arrowpress.net/cryptcio/home-3/)
04:39:36	1885/1885	---M--	200	added ('OK')	image/png	etag:%225d5cc33f-75d%22	http://hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/logo3-fixed.png	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/themes/cryptcio/images/logo3-fixed.png	(from http://hn.arrowpress.net/cryptcio/home-3/)
04:39:42	227671/227671	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:39:24%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add-to-cart=283	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index646c.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:43	227774/227774	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2003:39:25%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?add_to_wishlist=283	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index086b.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:45	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Jan%202021%2003:39:34%20GMT	http://hn.arrowpress.net/cryptcio/home-2/?action=yith-woocompare-add-product&id=283&_wpnonce=eef301f400	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/home-2/index7b25.html	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:39:50	20810/20810	---M--	200	added ('OK')	image/jpeg	etag:%225d634aaa-514a%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/investment-wallpaper-investment-stratedgy-1-445x299.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/investment-wallpaper-investment-stratedgy-1-445x299.jpg	(from http://hn.arrowpress.net/cryptcio/home-3/)
04:39:51	39987/39987	---M--	200	added ('OK')	image/jpeg	etag:%225d610108-9c33%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/member9.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2019/08/member9.jpg	(from http://hn.arrowpress.net/cryptcio/home-3/)
04:39:54	116429/116429	---M--	200	added ('OK')	image/jpeg	etag:%225a53f468-1c6cd%22	http://hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/img-h3.jpg	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/uploads/2018/01/img-h3.jpg	(from http://hn.arrowpress.net/cryptcio/home-3/)
04:40:01	2242/2242	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Jan%202021%2003:39:48%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-4%2F	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed8043.json	(from http://hn.arrowpress.net/cryptcio/home-4/)
04:40:02	941360/941360	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dd663f5-e5d30%22	http://hn.arrowpress.net/cryptcio/wp-content/cache/autoptimize/js/autoptimize_cbaed53dc1eca701f49fa205ec41b811.js	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-content/cache/autoptimize/js/autoptimize_cbaed53dc1eca701f49fa205ec41b811.js	(from http://hn.arrowpress.net/cryptcio/home-2/)
04:40:05	2335/2335	---M--	200	added ('OK')	text/xml	date:Tue,%2012%20Jan%202021%2003:39:52%20GMT	http://hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fhn.arrowpress.net%2Fcryptcio%2Fhome-4%2F&format=xml	/storage/emulated/0/HTTrack/Websites/cryprointeligence/hn.arrowpress.net/cryptcio/wp-json/oembed/1.0/embed9231	(from http://hn.arrowpress.net/cryptcio/home-4/)
04:40:08	2006/2006	---M--	200	added ('OK')	image/png	etag:%22a8850cb1a50f04f848166f3a66f34b5b%22	https://assets.coingecko.com/coins/images/1/small/bitcoin.png?1547033579	/storage/emulated/0/HTTrack/Websites/cryprointeligence/assets.coingecko.com/coins/images/1/small/bitcoin7158.png	(from http://hn.arrowpress.net/cryptcio/home-4/)
